1,0.18443680044373648
1,0.0924989750471476
1,0.046286734186364024
1,0.02314809341512076
1,0.011574639720895348
1,0.005787394056747816
1,0.0028937063050889773
1,0.0014468543122025993
1,0.0007234273010608907
1,0.00036171366865098137
1,0.0001808568365917106
1,9.042841857827878e-5
1,4.5214209325264314e-5
1,2.2607104666987644e-5
1,1.1303552333664626e-5
1,5.651776167857133e-6
1,2.8258880858074047e-6
1,1.4129440418788816e-6
1,7.064720222204666e-7
1,3.5323601298907105e-7
1,1.7661800546971494e-7
1,8.83090035034729e-8
1,4.4154502093343316e-8
1,2.2077252840107686e-8
1,1.1038625736840118e-8
1,5.519315259668095e-9
1,2.7596570320220386e-9
1,1.379829028421313e-9
1,6.899148558175189e-10
1,3.4495785491733744e-10
1,1.7247884205695312e-10
1,8.623916482332975e-11
1,4.311966781338048e-11
1,2.1561883547864644e-11
1,1.077991695334512e-11
1,5.391581109268963e-12
1,2.696644571790483e-12
1,1.349176303051243e-12
1,6.751859635348226e-13
1,3.3853240063901297e-13
1,1.6960780718190713e-13
1,8.506010873775403e-14
1,4.4067285249679795e-14
1,2.152123233123897e-14
1,1.212704361522196e-14
1,8.027761266414536e-15
1,2.903658330405258e-15
1,2.2204446056040207e-15
1,1.3664274496024743e-15
1,8.540171560015464e-16
1,5.124102936009278e-16
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
2,0.29039603566174044
2,0.17949433922525462
2,0.11051461957604149
2,0.06790546924494478
2,0.04168849607291232
2,0.025584736661942397
2,0.015699634414983888
2,0.009633339523928116
2,0.005910934848629336
2,0.0036268738904889956
2,0.002225397517188068
2,0.0013654704770622293
2,0.0008378318554129923
2,0.000514080774011039
2,0.00031543206023877787
2,0.00019354425935291035
2,0.00011875577904307423
2,7.286671825619984e-5
2,4.470989678837991e-5
2,2.7433304500873158e-5
2,1.6832653390763445e-5
2,1.0328257032512448e-5
2,6.3372595439926715e-6
2,3.8884449137023424e-6
2,2.385889947423502e-6
2,1.463945349374435e-6
2,8.982543331101828e-7
2,5.511550336117433e-7
2,3.3818024539650424e-7
2,2.075021943145445e-7
2,1.273201527899531e-7
2,7.812168665606498e-8
2,4.793426425264924e-8
2,2.9411728524888333e-8
2,1.804658333388149e-8
2,1.1073106511954749e-8
2,6.794288494432167e-9
2,4.168871377270647e-9
2,2.557955681493134e-9
2,1.5695232396929658e-9
2,9.630343955104244e-10
2,5.90904250785599e-10
2,3.625703808953214e-10
2,2.2246773883034123e-10
2,1.36503714165326e-10
2,8.375624416820814e-11
2,5.139246185835544e-11
2,3.1533293450611215e-11
2,1.9348933422327887e-11
2,1.1872676730920941e-11
2,7.284561464523205e-12
2,4.4704126829758266e-12
2,2.7430129969064675e-12
2,1.6832612172861433e-12
2,1.0330401496447208e-12
2,6.339369723621779e-13
2,3.9038975787873637e-13
2,2.3997614095729133e-13
2,1.4769960104157096e-13
2,9.056242462316827e-14
2,5.542306112585061e-14
2,3.4853677615225645e-14
2,2.1569284097947017e-14
2,1.1998807047864566e-14
2,8.856262344852418e-15
2,5.428031759748256e-15
2,2.714015879874128e-15
2,2.285487056736108e-15
2,2.142644115690101e-15
2,1.571272351506074e-15
2,1.4284294104600674e-15
2,5.71371764184027e-16
2,2.856858820920135e-16
2,1.4284294104600674e-16
2,1.4284294104600674e-16
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
3,0.36396001311729587
3,0.24672122861094956
3,0.16694909493483268
3,0.11264482979987167
3,0.07585798239399079
3,0.05103248648690562
3,0.03431441900792655
3,0.02306779608076022
3,0.015505633952781657
3,0.010422022937133199
3,0.007004950032117012
3,0.0047081877232687695
3,0.003164466927281457
3,0.002126897083861221
3,0.0014295257898343573
3,0.0009608096029377122
3,0.0006457770317962087
3,0.00043403806382520107
3,0.0002917245805056929
3,0.00019607319381567695
3,0.00013178422253198215
3,8.857448032314811e-5
3,5.9532456932529945e-5
3,4.0012805189066994e-5
3,2.6893305955114164e-5
3,1.8075461135001216e-5
3,1.2148833459366037e-5
3,8.165443377355901e-6
3,5.488137257661424e-6
