k_max,energy_exact,error,error_rel,M_mid
3,253.1107658524302,10.94667616906034,0.0373551739233926,1
6,253.1107658524302,0.09646504299402636,0.0003291837999880032,1
12,121.16384545077045,1.4210854715202004e-14,4.8494076310289046e-17,6
3,104.64044169844892,0.0013448560645201724,4.5892772761535616e-6,7
6,104.64044169844892,7.673861546209082e-13,2.6186801207556086e-15,7
