preset,Nxy,E_thin_k,E_direct_k,error
1,8,0.5175407356269127,0.6698440382049786,0.22737128927235395
1,16,0.6672087439695583,0.6698440382049786,0.00393419077444096
1,32,0.6698441191042886,0.6698440382049786,1.2077335232472742e-7
1,64,0.6698440382049748,0.6698440382049786,5.635279361209184e-15
2,8,0.8152175827031942,1.0878449642772792,0.25061234875064
2,16,1.0433324501980206,1.0878449642772792,0.04091806786901012
2,32,1.0876399459639692,1.0878449642772792,0.00018846280494224315
2,64,1.0878449642776142,1.0878449642772792,3.080083282404826e-13
