n_atoms,energy_ewald,energy_fssog,error,error_rel
8,-0.06591593625431055,-0.06592572784481876,9.791590508206882e-6,0.00014854663476871366
24,0.012787023333791614,0.012710151478476622,7.687185531499163e-5,0.00601170837874725
64,-0.22716574488171148,-0.2270938353844626,7.190949724888984e-5,0.0003165507954834219
182,-0.16784018073297347,-0.16780152034154705,3.8660391426414975e-5,0.00023034050164615825
512,-0.7575612199764756,-0.7576613360466364,0.00010011607016080504,0.00013215574863232032
